가게,맛,양,날짜,주문,사용자id,리뷰
전국3대치킨오성통닭-마포신촌점,5,5,2022년 9월 28일," ★ 5 배달 ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(뼈),추가 선택(감자튀김＋야채튀김 세트로 변경))",sa,진짜 맛있어요 또 시켜먹을 것 입니다😁😁
전국3대치킨오성통닭-마포신촌점,5,5,2022년 9월 6일," ★ 5 배달 ★ 5
크러스터치킨 반＋어니언 맛 반/1(뼈 or 순살 선택(순살))",gn,감사합니다 잘먹었어요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 9월 4일," ★ 5 배달 ★ 5
크러스터치킨 반＋달콤 핫",an,맛있게 잘 먹었어요👍
전국3대치킨오성통닭-마포신촌점,5,5,2022년 8월 28일," ★ 5 배달 ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(순살),추가 선택(감자튀김＋야채튀김 세트로 변경))",ky,너무 맛있어서 리뷰사진 찍는거 깜빡해서 먹다가 찍었네요 간장소스도 바뀌고 더 맛있어지고 튀김들은 여전히 바삭하고 맛있어 최고입니다
전국3대치킨오성통닭-마포신촌점,5,5,2022년 8월 15일," ★ 5 배달 ★ 5
（추천）크러스터치킨 반＋달콤",dr,맛있게 잘 먹었습니다
전국3대치킨오성통닭-마포신촌점,5,5,2022년 8월 13일," ★ 5 배달 ★ 5
크러스터치킨 ",an,맛있게 잘 먹었어요
전국3대치킨오성통닭-마포신촌점,5,4,2022년 8월 12일," ★ 4 배달 ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(뼈))",oj,잘먹었습니다 ㅎㅎ 맛있어요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 8월 8일," ★ 5 배달 ★ 5
크러스터치킨 반＋어니언 맛 반/1(뼈 or 순살 선택(뼈)),무 1개 추가/1,치즈",na,맛있게 먹었슴니다^^
전국3대치킨오성통닭-마포신촌점,5,5,2022년 8월 2일," ★ 5 배달 ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(순살))",su,기사님이 발소리 안 내고 살금 살금 오셔서 문 앞에 두고 문자 주시는데 문자 받기도 전에 맛있는 냄새 나서 배달온 거 바로 들킴 바로 달려나가서 감사합니다하고 받았어요! 빠삭빠삭빠삭빠삭 양 짱많고 맛있음 쵝오
전국3대치킨오성통닭-마포신촌점,1,3,2022년 7월 30일," ★ 3 배달 ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(뼈),추가 선택(감자튀김＋야채튀김 세트로 변경))",ak,치킨이 오버쿡인가봐요 탄맛나요... 못먹을정도 ㅜㅜ
전국3대치킨오성통닭-마포신촌점,5,5,2022년 7월 29일," ★ 5 배달 ★ 5
（추천）크러스터치킨 반＋달콤",ja,잘 먹었습니당 야채튀김은 별로에요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 7월 7일," ★ 5 배달 ★ 5
（매운맛 강추）크러스터치킨 반＋화끈 볼케이노 반/1(뼈 or 순살 선택(순살))",gn,잘먹었어요 감사합니다
전국3대치킨오성통닭-마포신촌점,5,5,2022년 6월 19일, ★ 5 배달 ★ 5,ga,아주 좋아요 참 맛있어요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 6월 3일, ★ 5 배달 ★ 5,ju,새벽 늦은 시간에 주문해서 먹었는데 되게 맛있어요!! 강추합니다
전국3대치킨오성통닭-마포신촌점,5,5,2022년 4월 29일," ★ 5 배달 ★ 5
（인기）크러스터치킨 반＋마늘간장 반/1(뼈 or 순살 선택(뼈),사이드 추가 선택(감자튀김＋야채튀김 세트로 변경))",rk,리뷰가 늦었는데 양 진짜 많습니다
전국3대치킨오성통닭-마포신촌점,5,5,2022년 4월 28일, ★ 5 배달 ★ 5,ky,맛있는 치킨과 야채튀김 추가까지 항상 잘 먹고 있엉 감사합니다
전국3대치킨오성통닭-마포신촌점,5,4,2022년 4월 23일," ★ 4 배달 ★ 5
（추천）크러스터치킨 반＋달콤",ws,첨 시켰는데 양념이 맛있었어요 !
전국3대치킨오성통닭-마포신촌점,5,5,2022년 4월 19일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",lo,배달 빠르고 맛있어요
전국3대치킨오성통닭-마포신촌점,3,1,2022년 4월 15일, ★ 1 배달 ★ 5,th,그냥 양념인데 매워요 후라이드도 매워요 맛은 평범~ 세조각 먹고 덮고 라면 끓여먹었어요
전국3대치킨오성통닭-마포신촌점,3,4,2022년 4월 11일," ★ 4 배달 ★ 5
（매운맛 강추）크러스터치킨 반＋화끈 볼케이노 반/1(뼈 or 순살 선택(뼈)),크러스터치킨 ",ki,맛은 나쁘지 않았습니다만 전 분명 오성통닭을 시켰는데 박스부터 오성통닭이 아니고 맛과 특징은 더더욱 오성통닭이 아니네요. 아마도 같은 분이 운영을 하시는 듯 한데 이 정도면 그냥 등록된 이름을 바꾸셔야 하지 않나 싶네요. 저희집처럼 알고 시키는 경우가 분명 있을 텐데요;; 속은 기분이에요.
전국3대치킨오성통닭-마포신촌점,5,5,2022년 4월 6일," ★ 5 배달 ★ 5
（추천）크러스터치킨 반＋달콤",dl,엄청까진 아니고 적당히 맛있어요
전국3대치킨오성통닭-마포신촌점,4,5,2022년 4월 5일," ★ 5 배달 ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(뼈))",le,맛이 옛날에 비해 변한거같아요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 4월 3일," ★ 5 배달 ★ 5
크러스터치킨 반＋달콤 핫",sh,잘먹었습니다~!^^
전국3대치킨오성통닭-마포신촌점,5,5,2022년 3월 27일," ★ 5 배달 ★ 5
	",ps,"
（인기）크러스터치킨 반＋마늘간장 반/1(뼈 or 순살 선택(순살))"
전국3대치킨오성통닭-마포신촌점,5,4,2022년 3월 22일," ★ 4 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",uj,처음 주문했어요 맛있어요 제가 대식가인지 양은 두마리치고는 적은듯하지만 맛있습니다 재주문의사있어요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 3월 20일," ★ 5 배달 ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(뼈))",gt,처음 먹어봤는데 맛있었음!
전국3대치킨오성통닭-마포신촌점,5,5,2022년 3월 19일," ★ 5
크러스터치킨 ",su,리뷰 이벤트 품목 못 받은게 아쉽긴한데 치킨은 맛있었어요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 3월 18일," ★ 5 배달 ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(순살),추가 선택(감자튀김＋야채튀김 세트로 변경))",ky,항상 맛있게 잘 먹고있습니다 매콤한 치킨 간에 야채튀김까지 최고네요 다음에 또 시킬게요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 3월 17일," ★ 5 배달 ★ 5
	",an,"
순살 크러스터 세가지맛 세트（기본 후라이드1＋양념 中 택2）/1(치킨 선택1(달콤양념),치킨 선택2(뿌링치즈))"
전국3대치킨오성통닭-마포신촌점,4,4,2022년 3월 12일," ★ 4 배달 ★ 4
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(순살),음료 변경 선택(콜라 500mL로 변경))",jj,배달도 예상보다 빨리오고 양도 괜찮고 맛있네요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 3월 11일," ★ 5 배달 ★ 5
（인기）크러스터치킨 반＋마늘간장 반/1(뼈 or 순살 선택(순살))",su,진짜 너무 맛있어요! ㅠㅠ❤️ 바삭하고 촉촉해요!! 많이 먹던 프렌치이즈 치킨이랑은 또 다른 맛이고 더 맛있습니당👍🏻👍🏻👍🏻 앞으로도 자주 먹을 것 같아요~!!
전국3대치킨오성통닭-마포신촌점,5,5,2022년 3월 9일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",dl,정신을 차리고 보니 이미 다먹어서 빈박스라도 올립니다..... ㅎㅎㅎ... 맛있고 배달빠르고 양 많아요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 3월 6일," ★ 5 배달 ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(순살))",th,참 맛있어요...무.소스.콜라도 고맙고요....강추합니다!!♥♥♥
전국3대치킨오성통닭-마포신촌점,5,5,2022년 3월 4일," ★ 5 배달 ★ 5
크러스터치킨 ",es,오늘도 잘 먹었습니다!!
전국3대치킨오성통닭-마포신촌점,5,5,2022년 3월 2일," ★ 5 배달 ★ 5
（인기）크러스터치킨 반＋마늘간장 반/1(뼈 or 순살 선택(뼈),사이드 추가 선택(감자튀김＋야채튀김 세트로 변경))",sn,크러스터치킨 맛있게먹었어요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 2월 27일," ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(순살),추가 선택(감자튀김＋야채튀김 세트로 변경))",ky,죄송합니다 ㅠㅠ 리뷰를 쓴 줄알고 사진을 지웠는데 안썼네요 이사오기 전 동네에 있다가 없어져서 아쉬웠는데 이번에 있어서 너무 좋았습니다 치킨도 맛있고 야채튀김 추가도 맜있고 양도 너무 많아요 다음에 또 시켜먹을게요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 2월 26일," ★ 5 배달 ★ 5
（인기）크러스터치킨 반＋마늘간장 반/1(뼈 or 순살 선택(뼈))",05,너무 맛있아요ㅡ 다음에 주문할게여
전국3대치킨오성통닭-마포신촌점,5,5,2022년 2월 26일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",dl,양도 많고 맛있어요!!
전국3대치킨오성통닭-마포신촌점,5,5,2022년 2월 26일," ★ 5 배달 ★ 5
크러스터치킨 반＋달콤 핫",ka,빠른배송에 허겁지겁먹다 리뷰사진 찍었어요 야채튀김이 색다르고 맛납니다
전국3대치킨오성통닭-마포신촌점,5,5,2022년 2월 19일," ★ 5 배달 ★ 5
（추천）크러스터치킨 반＋달콤",ho,맛집이네요 :) 맛있게 잘 먹었습니다!
전국3대치킨오성통닭-마포신촌점,5,5,2022년 2월 18일," ★ 5 배달 ★ 5
크러스터치킨 ",ka,맛있게 잘 먹었습니다 리뷰이벤트 조건이 바뀌었네요 ㅜㅜ닉네임적었어야되는데
전국3대치킨오성통닭-마포신촌점,5,5,2022년 2월 14일," ★ 5 배달 ★ 5
	",ls,"
순살 크러스터 세가지맛 세트（기본 후라이드1＋양념 中 택2）/1(치킨 선택1(달콤양념),치킨 선택2(마늘간장),사이드 추가 선택(감자튀김＋야채튀김 세트로 변경),음료 변경 선택(콜라 1.25L로 변경))"
전국3대치킨오성통닭-마포신촌점,5,5,2022년 2월 13일," ★ 5 배달 ★ 5
크러스터치킨 ",wj,처음 시켜봤는데 맛있어요 잘 먹었어요~
전국3대치킨오성통닭-마포신촌점,5,5,2022년 2월 12일," ★ 5 배달 ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(뼈))",jg,오랜만에 먹어도 맛있네요 ㅎㅎ
전국3대치킨오성통닭-마포신촌점,5,5,2022년 2월 10일," ★ 5 배달 ★ 5
크러스터치킨 반＋타코야키 맛 반/1(뼈 or 순살 선택(순살))",mo,타코야끼맛 좋네요. 배달도 빨랐습니다
전국3대치킨오성통닭-마포신촌점,5,5,2022년 2월 8일," ★ 5 배달 ★ 5
（추천）크러스터치킨 반＋달콤",th,헿 맛나요양념이 젤맛있는듯
전국3대치킨오성통닭-마포신촌점,5,5,2022년 2월 7일," ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(뼈)),크러스터치킨 ",ki,친절하고 진심 맛나요~^^
전국3대치킨오성통닭-마포신촌점,4,5,2022년 2월 6일," ★ 5 배달 ★ 4
크러스터치킨 반＋달콤 핫",sh,좀식어서오고 치즈볼이 체다치즈인줄 몰랐네요ㅠ 치즈볼설명에 넣어두시는게..후라이드는 맛있어요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 2월 5일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",ui,치킨을 세가지 종류로 맛볼 수 있어서 좋았어요 넘 맛있어요 다음에 또 주문할게요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 2월 1일," ★ 5 배달 ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(순살))",do,배달 엄청 빨리 왔어요~ 후라이드 땡기면 이만한 데가 없어용
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 29일," ★ 5 배달 ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(뼈),사이드 추가 선택(리얼체다치즈 딥핑소스 추가))",es,잘먹엇습니다 늘 맛잇게 먹구잇네요 ㅎㅎ
전국3대치킨오성통닭-마포신촌점,2,4,2022년 1월 29일," ★ 4 배달 ★ 2
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(뼈))",pe,닭에서 누린내가 납니다 배달이 늦어서인지 치킨이 시원하네요 ㅎ
전국3대치킨오성통닭-마포신촌점,4,4,2022년 1월 27일," ★ 4 배달 ★ 4
크러스터치킨 반＋달콤 핫",li,사진찍는건 깜빡 매콤으로 써있었는데 저는 달콤수준 주문할때 맵게 부탁드려요 쓰는걸 깜빡해서 그래도 맛있게 먹었습니다. 번창하세요 ^^
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 24일," ★ 5 배달 ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(순살))",dh,배달도 빠르고 맛도 양도 너무 만족요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 24일," ★ 5 배달 ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(뼈))",mi,맛있게 잘먹었습니다 감사합니당!
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 24일," ★ 5 배달 ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(순살))",gw,배달 빠르고 맛있어요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 23일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",rl,너무 맛있게 잘먹었습니다! 배달도 빠르고 좋았어요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 18일," ★ 5 배달 ★ 5
크러스터치킨 ",sk,양도 많고 엄청 맛있었습니다 꽉꽉 가득 담아 주셔서 좋았어요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 18일," ★ 5 배달 ★ 5
크러스터치킨 ",es,너무마싯다 잘먹엇습니다 ㅎ
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 17일," ★ 5 배달 ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(순살))",dh,개빠르고 개맛있어용
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 16일," ★ 5 배달 ★ 5
（추천）크러스터치킨 반＋달콤",pu,맛있게 잘 먹었습니다~
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 16일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",an,맛있게 잘 먹었습니다 양이 넉넉해서 더 좋네요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 15일," ★ 5 배달 ★ 5
（인기）크러스터치킨 반＋마늘간장 반/1(뼈 or 순살 선택(순살))",do,맛있어요!! 겉은 빠삭하고 속은 완전 부드러워요. 육즙 촉촉하고 쫄깃해서 감탄하면서 먹었어요!! 후라이드가 진짜 맛있네요 염지도 딱 적당해요~ 간장치킨도 맛있었어요 리뷰이벤트로 받은 하얀 소스 찍어먹으니까 완전 잘어울려요!! 단골 될 것 같아요 잘먹었습니다~
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 14일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",tl,배터져요 맛도 좋고요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 13일," ★ 5 배달 ★ 5
	",ks,"
크러스터치킨 반＋뿌링치즈 반/1(뼈 or 순살 선택(뼈),사이드 추가 선택(감자튀김＋야채튀김 세트로 변경))"
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 13일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",ma,맛 과 양 최고의가성비
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 11일," ★ 5 배달 ★ 5
크러스터치킨 반＋달콤 핫",cv,맛있게 잘 먹었습니다!!
전국3대치킨오성통닭-마포신촌점,5,4,2022년 1월 10일," ★ 4 배달 ★ 5
（인기）크러스터치킨 반＋마늘간장 반/1(뼈 or 순살 선택(뼈))",su,첨 먹었는뎅 넘 맛나영~~! 간장치킨 정말 맛나네영 1-2천원 더 올리시구 양이 쫌더 많응좋을듯영
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 10일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",gr,사장님 맛있게 잘 먹었습니다 바삭하고 맛있네요 번창하세요 새해 복도 많이 받으시구요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 8일," ★ 5 배달 ★ 5
（추천）크러스터치킨 반＋달콤",wl,너무 맛있게 잘 먹었습니다!! 대존맛!!
전국3대치킨오성통닭-마포신촌점,3,5,2022년 1월 8일," ★ 5 배달 ★ 4
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(순살))",86,소스 않 줬어요……
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 5일," ★ 5 배달 ★ 5
（인기）크러스터치킨 반＋마늘간장 반/1(뼈 or 순살 선택(뼈))",go,굿맛… 구우우웃맛…
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 4일," ★ 5 배달 ★ 5
（매운맛 강추）크러스터치킨 반＋화끈 볼케이노 반/1(뼈 or 순살 선택(뼈),사이드 추가 선택(감자튀김＋야채튀김 세트로 변경))",ch,바삭하면서 매운게 맛있네요 야채튀김은 파가많네요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 2일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",jo,주문안했으면 큰일날뻔했네요 강추 #식후감 #힘내세요
전국3대치킨오성통닭-마포신촌점,5,5,2022년 1월 2일," ★ 5 배달 ★ 5
크러스터치킨 반＋달콤 핫",ji,잘 먹었습니다 배부릅니다 #식후감 #힘내세요
전국3대치킨오성통닭-마포신촌점,5,5,2021년 12월 30일," ★ 5 배달 ★ 5
크러스터치킨 반＋달콤 핫",nd,어우 너무 늦게 올리네요 ㅎㅎ 잘먹었습니다 ㅎㅎ
전국3대치킨오성통닭-마포신촌점,5,5,2021년 12월 27일," ★ 5 배달 ★ 3
순살 크러스터 세가지맛 세트（기본 후라이드1＋",42,배달이 1시간20분 정도 걸렸어요ㅠ 그래도 맛있었습니다!
전국3대치킨오성통닭-마포신촌점,5,5,2021년 12월 26일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",sk,양도 엄청 많고 맛있었습니다 배달이 살짝 늦어 식은 게 아쉽네요
전국3대치킨오성통닭-마포신촌점,4,4,2021년 12월 24일," ★ 4 배달 ★ 1
순살 크러스터 세가지맛 세트（기본 후라이드1＋",12,배달 도착 예상시간보다 30분이나 늦었고 치킨이 식은것도 모자라 엄청 차갑게 왔어요 데워먹었는데 그래도 치킨이 맛있어서 너무 다행이에요 크리스마스 이브라서 배달 한번에 여러개 받아서 한거같은데 배달만 개선하면 너무 좋을거같습니다
전국3대치킨오성통닭-마포신촌점,5,5,2021년 12월 24일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",qk,싸고 맛있고 양도 많고 배달도 빠르고! 오랜만에 맛집발견해서 기분이 좋네요 ㅎㅎ
전국3대치킨오성통닭-마포신촌점,5,5,2021년 12월 21일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",su,한결같이 맛있는 치킨
전국3대치킨오성통닭-마포신촌점,5,5,2021년 12월 18일," ★ 5 배달 ★ 5
	",ro,"
순살 크러스터 세가지맛 세트（기본 후라이드1＋양념 中 택2）/1(치킨 선택1(뿌링치즈),치킨 선택2(화끈볼케이노))"
전국3대치킨오성통닭-마포신촌점,5,5,2021년 12월 18일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",e1,너무 맛있게 잘 먹었습니다
전국3대치킨오성통닭-마포신촌점,5,5,2021년 12월 17일," ★ 5 배달 ★ 5
（추천）크러스터치킨 반＋달콤",ha,처음 이영해 봤는데 좋습니다
전국3대치킨오성통닭-마포신촌점,5,5,2021년 12월 16일," ★ 5 배달 ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(순살))",ro,항상 잘 먹고있습니다 감사합니당
전국3대치킨오성통닭-마포신촌점,5,5,2021년 12월 15일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",he,"양 많고 맛있어요. 튀김옷이 많은 것 같기도 하지만, 나쁘진 않았어요."
전국3대치킨오성통닭-마포신촌점,5,5,2021년 12월 15일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",jo,너무 맛있게 먹었어요
전국3대치킨오성통닭-마포신촌점,5,5,2021년 12월 12일," ★ 5 배달 ★ 5
크러스터치킨 반＋달콤 핫",vl,역시 맛있어요 자주 시켜먹겠숩니다
전국3대치킨오성통닭-마포신촌점,5,5,2021년 12월 12일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",pe,양이 가격대비 진짜 미친듯이 많음 두마리가 아닌거같은 양이고 양만 많고 별로 아닐까 했는데 맛있음
전국3대치킨오성통닭-마포신촌점,4,4,2021년 12월 10일," ★ 4 배달 ★ 4
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(뼈))",pe,맛있게 먹었어요....
전국3대치킨오성통닭-마포신촌점,5,5,2021년 12월 6일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",ma,역시나 후회없는 선택!! 굳이 흠을 잡자면 양이너무많은게 흠!!! 또시켜먹을께요~
전국3대치킨오성통닭-마포신촌점,1,1,2021년 12월 6일," ★ 1 배달 ★ 1
순살 크러스터 세가지맛 세트（기본 후라이드1＋",po,후라이드 양이 이상할 정도로 적네요.. 배달 한시간 넘게 걸리고 양념 다 쏟아져서 치킨박스 무 젓가락 다 양념에 절여있네요..
전국3대치킨오성통닭-마포신촌점,5,5,2021년 12월 5일," ★ 5 배달 ★ 5
（매운맛 강추）크러스터치킨 반＋화끈 볼케이노 반/1(뼈 or 순살 선택(순살))",as,양념 넘 맛있어요^^ 매운데 씁씁하며 계속 먹게 되네요..
전국3대치킨오성통닭-마포신촌점,5,5,2021년 12월 4일," ★ 5 배달 ★ 5
（매운맛 강추）크러스터치킨 반＋화끈 볼케이노 반/1(뼈 or 순살 선택(순살),사이드 추가 선택(감자튀김＋야채튀김 세트로 변경))",pi,매운건 짱 매워요😱 다음엔 달콤으로 또 먹어야겠어요 야채튀김 생각한 것과 조금 달라서 당황했지만 양파와 파 썰은 것ㅋㅋ 사진은 다먹은 것들
전국3대치킨오성통닭-마포신촌점,5,5,2021년 12월 4일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",ch,솔직히 기대 안하고 늦은 시간에 안주로 시킨건데 너무 맛있었어요..! 사진은 깜빡하고 못찍었지만 양도 정말 많았고 양념 간장 후라이드 사이드 모두 맛있었네요! 앞으로 종종 시켜먹을듯 합니다@@ 꼭 먹어보세요
전국3대치킨오성통닭-마포신촌점,5,5,2021년 12월 1일," ★ 5 배달 ★ 5
크러스터치킨 반＋달콤 핫",vl,근래 먹었던 치킨중에 가장 맛있었습니다!
전국3대치킨오성통닭-마포신촌점,5,5,2021년 11월 30일," ★ 5 배달 ★ 5
크러스터치킨 ",ro,자주 시켜먹는데 역시나 맛있습니다 오늘도 잘 먹었습니다~
전국3대치킨오성통닭-마포신촌점,5,5,2021년 11월 26일," ★ 5 배달 ★ 5
（매운맛 강추）크러스터치킨 반＋화끈 볼케이노 반/1(뼈 or 순살 선택(뼈),음료 변경 선택(콜라 500mL로 변경))",76,맛있게 잘 먹었습니다
전국3대치킨오성통닭-마포신촌점,5,5,2021년 11월 26일," ★ 5 배달 ★ 5
크러스터치킨 ","손님 2021년 11월 26일
신고
★★★★★ 맛 ★ 5 양 ★ 5 배달 ★ 5
크러스터치킨 양념반＋양념반/1(뼈 or 순살 선택(순살),양념 선택1(마늘간장),양념 선택2(마늘간장))",순살치킨 최고존엄 👍
전국3대치킨오성통닭-마포신촌점,5,5,2021년 11월 26일," ★ 5 배달 ★ 5
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(순살),추가 선택(감자튀김＋야채튀김 세트로 변경))",12,배달이 빠릅니다. 서비스 감사합니다~
전국3대치킨오성통닭-마포신촌점,5,5,2021년 11월 22일," ★ 5 배달 ★ 1
（BEST） 크리스터 치킨（바삭한 후라이드）/1(뼈 or 순살 선택(순살))",ak,빌라입구앞에놓고감
전국3대치킨오성통닭-마포신촌점,2,4,2021년 11월 22일," ★ 4 배달 ★ 4
순살 크러스터 세가지맛 세트（기본 후라이드1＋",ge,맛이 있기는 한데... 1. 타코야키맛은 너무 느끼하고 소스가 잘 안 섞여있어요 2. 어니언맛도 나쁘진 않지만 금방 질려요 3. 살이 없이 튀김옷만 있는 조각이 많았어요...
전국3대치킨오성통닭-마포신촌점,5,5,2021년 11월 22일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",aq,♡♡♡♡♡♡♡♡♡♡♡
전국3대치킨오성통닭-마포신촌점,3,4,2021년 11월 21일," ★ 4 배달 ★ 5
（추천）크러스터치킨 반＋달콤",gu,후라이드 맛있었어요 양념은 뭔가 아쉬워요...
전국3대치킨오성통닭-마포신촌점,1,1,2021년 11월 21일," ★ 1 배달 ★ 4
순살 크러스터 세가지맛 세트（기본 후라이드1＋",km,일단 배달 한시간 걸리는건 상관이 없는데 치킨을 먹는건지 튀김옷을 먹는건지 모르겠네요… 처음에 열어보곤 양이 많다 생각했는데 반정도가 튀김옷이고 그 튀김옷이 너무 많아서 입천장도 다까졌네요. 두마리라거 해서 먹었는데 배가 불러서 못먹은게 아니라 튀김옷 때문에 느끼해서 다 먹질 못했어요. 정말 맛있게 먹고 싶어서 많이 고민해서 시켰는데 실망입니다.
전국3대치킨오성통닭-마포신촌점,5,5,2021년 11월 19일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",tj,맛있게 잘 먹었습니다.감사합니다.수고하세요.
전국3대치킨오성통닭-마포신촌점,5,5,2021년 11월 19일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",fa,맛있고 양많고 서비스까지 좋았어요!
전국3대치킨오성통닭-마포신촌점,5,5,2021년 11월 13일," ★ 5 배달 ★ 5
순살 크러스터 세가지맛 세트（기본 후라이드1＋",ma,닭이 땡길땐 항상요기만 ... 가격 맛 뭐하나빠진게없네요 고민말고 주문 고고
